Property,ObtainedValue,Variance,CI,Problems
PRetrans5(obs1),0.05077922077922078,0.048206952159413514,0.012890107815495924,0
PRetrans5(obs2),0.9490909090909091,0.048323631168156425,0.01290569784940179,0
