Property,ObtainedValue,Variance,CI,Problems
PRetrans5(obs1),0.6367424242424242,0.23131903358151557,0.02156581097310579,0
PRetrans5(obs2),0.3597727272727273,0.23035376302612456,0.02152076797755558,0
