Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.03,0.029103731247595844,0.009951169175779232,0
PDice2(obs2),0.0510077519379845,0.0484097138712153,0.009979722790895141,0
PDice2(obs3),0.08566502463054187,0.07833038682533561,0.010119619702195496,0
PDice2(obs4),0.11571428571428571,0.10232953065949767,0.011566435687525115,0
PDice2(obs5),0.14147783251231527,0.12146783905732453,0.012601716612245208,0
PDice2(obs6),0.1631527093596059,0.1365406289275819,0.013360724404219253,0
PDice2(obs7),0.13477832512315271,0.11661887297221805,0.012347626276323818,0
PDice2(obs8),0.11236453201970444,0.09974365744435953,0.011419358326170472,0
PDice2(obs9),0.08116161616161616,0.0745781747981354,0.009998166281151683,0
PDice2(obs10),0.055179856115107916,0.052138790586352415,0.00997746359029961,0
PDice2(obs11),0.028219178082191782,0.027426613140850594,0.009985544135117796,0
