Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.0315625,0.03057586355110972,0.015924340376784304,0
PDice2(obs2),0.0496875,0.047233412785245385,0.01979232205753839,0
PDice2(obs3),0.0884375,0.08064150906533292,0.02586136293775907,0
PDice2(obs4),0.1146875,0.10156601672397625,0.02902326694096423,0
PDice2(obs5),0.1409375,0.12111196858393247,0.03169316544423501,0
PDice2(obs6),0.1559375,0.1316621405126602,0.03304475541917784,0
PDice2(obs7),0.126875,0.11081236323851203,0.030315601845467534,0
PDice2(obs8),0.123125,0.10799898405751797,0.029928291219115947,0
PDice2(obs9),0.085625,0.07831783369803064,0.025486043450347683,0
PDice2(obs10),0.053125,0.05031845889340419,0.020428465797768355,0
PDice2(obs11),0.03,0.029109096592685214,0.015537689903972427,0
