Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.031,0.030054027013506755,0.019970245951360523,0
PDice2(obs2),0.0485,0.046170835417708854,0.024752321870049537,0
PDice2(obs3),0.086,0.07864332166083042,0.03230449837346067,0
PDice2(obs4),0.108,0.09638419209604802,0.035763085675882184,0
PDice2(obs5),0.1465,0.12510030015007503,0.04074377391092942,0
PDice2(obs6),0.1605,0.1348071535767884,0.04229495301002185,0
PDice2(obs7),0.132,0.11463331665832915,0.039002056434504495,0
PDice2(obs8),0.128,0.11167183591795898,0.0384949629058625,0
PDice2(obs9),0.0775,0.07152951475737869,0.030808795313560334,0
PDice2(obs10),0.05,0.04752376188094047,0.025112357363321885,0
PDice2(obs11),0.032,0.030991495747873937,0.020279318025916558,0
