Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.03,0.029103731247595844,0.009951169175779232,0
PDice2(obs2),0.0510077519379845,0.0484097138712153,0.009979722790895141,0
PDice2(obs3),0.08533653846153846,0.07805796645178947,0.009979850240644567,0
PDice2(obs4),0.11485714285714285,0.10166912935221846,0.010494423481401496,0
PDice2(obs5),0.14061224489795918,0.12084537394695828,0.011441396809615126,0
PDice2(obs6),0.16375510204081634,0.13694495818654823,0.012179713059848003,0
PDice2(obs7),0.13481632653061223,0.11664564567816596,0.011240827902068266,0
PDice2(obs8),0.11057142857142857,0.09834940201640884,0.010321668217889301,0
PDice2(obs9),0.08116161616161616,0.0745781747981354,0.009998166281151683,0
PDice2(obs10),0.055179856115107916,0.052138790586352415,0.00997746359029961,0
PDice2(obs11),0.028219178082191782,0.027426613140850594,0.009985544135117796,0
