Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.03,0.029103731247595844,0.009951169175779232,0
PDice2(obs2),0.0510077519379845,0.0484097138712153,0.009979722790895141,0
PDice2(obs3),0.08561111111111111,0.07828619799865424,0.010743688886537008,0
PDice2(obs4),0.11622222222222223,0.10272032396861554,0.01230662629422021,0
PDice2(obs5),0.142,0.12184276904272458,0.013403268044113436,0
PDice2(obs6),0.1618888888888889,0.1356884147884759,0.014144324359010306,0
PDice2(obs7),0.1328888888888889,0.11523583408954818,0.013034806770221778,0
PDice2(obs8),0.1135,0.10062334018556586,0.012180361769674004,0
PDice2(obs9),0.08094444444444444,0.07439657450105253,0.01047339040176108,0
PDice2(obs10),0.055179856115107916,0.052138790586352415,0.00997746359029961,0
PDice2(obs11),0.028219178082191782,0.027426613140850594,0.009985544135117796,0
