Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.02893617021276596,0.028104848021081895,0.012597627625606409,0
PDice2(obs2),0.04978723404255319,0.04731853314195415,0.01634608612687196,0
PDice2(obs3),0.08723404255319149,0.07964120931117077,0.021206405876023487,0
PDice2(obs4),0.11659574468085106,0.10302309681100098,0.0241193414902168,0
PDice2(obs5),0.14574468085106382,0.12452966452798922,0.026517620763962482,0
PDice2(obs6),0.15574468085106383,0.1315162574200939,0.027251340304115936,0
PDice2(obs7),0.13191489361702127,0.11453772418758178,0.025431526035835858,0
PDice2(obs8),0.12191489361702128,0.10707443412586654,0.02458900981000618,0
PDice2(obs9),0.08021276595744681,0.07379437906661898,0.02041313875692395,0
PDice2(obs10),0.05297872340425532,0.05018265543144083,0.016833521014530083,0
PDice2(obs11),0.02893617021276596,0.028104848021081895,0.012597627625606409,0
