Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.03,0.029103731247595844,0.009951169175779232,0
PDice2(obs2),0.0510077519379845,0.0484097138712153,0.009979722790895141,0
PDice2(obs3),0.0857286432160804,0.07838318180176727,0.010224262271564801,0
PDice2(obs4),0.11592964824120602,0.10249511540818824,0.011691550811182635,0
PDice2(obs5),0.1414070351758794,0.12141718694482513,0.012725082902185469,0
PDice2(obs6),0.16256281407035175,0.13614298690800603,0.013474671128747465,0
PDice2(obs7),0.13477386934673366,0.11661573357515756,0.012470937747668085,0
PDice2(obs8),0.11281407035175879,0.10009208563547423,0.011553681905881689,0
PDice2(obs9),0.08116161616161616,0.0745781747981354,0.009998166281151683,0
PDice2(obs10),0.055179856115107916,0.052138790586352415,0.00997746359029961,0
PDice2(obs11),0.028219178082191782,0.027426613140850594,0.009985544135117796,0
