Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.03,0.029103731247595844,0.009951169175779232,0
PDice2(obs2),0.0510077519379845,0.0484097138712153,0.009979722790895141,0
PDice2(obs3),0.0865625,0.0790743757422339,0.011452623136644526,0
PDice2(obs4),0.1170625,0.10336533142696418,0.013094066272058079,0
PDice2(obs5),0.14175,0.12166454153384586,0.014205911208786627,0
PDice2(obs6),0.1628125,0.1363131094130883,0.015036816371156598,0
PDice2(obs7),0.1310625,0.11389223935870992,0.01374466470856782,0
PDice2(obs8),0.115375,0.10206998874929683,0.013011762192522033,0
PDice2(obs9),0.080375,0.0739194793424589,0.011073031453022908,0
PDice2(obs10),0.055179856115107916,0.052138790586352415,0.00997746359029961,0
PDice2(obs11),0.028219178082191782,0.027426613140850594,0.009985544135117796,0
