Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.03,0.029103731247595844,0.009951169175779232,0
PDice2(obs2),0.0510077519379845,0.0484097138712153,0.009979722790895141,0
PDice2(obs3),0.08533653846153846,0.07805796645178947,0.009979850240644567,0
PDice2(obs4),0.11535398230088495,0.1020519566415148,0.010947211874791066,0
PDice2(obs5),0.14057522123893806,0.12081917439372954,0.01191134455547067,0
PDice2(obs6),0.16349557522123895,0.13677082391068285,0.012673296256189367,0
PDice2(obs7),0.1352212389380531,0.1169416298865131,0.01171864577826481,0
PDice2(obs8),0.11137168141592921,0.09897240930466421,0.010780773627898855,0
PDice2(obs9),0.08116161616161616,0.0745781747981354,0.009998166281151683,0
PDice2(obs10),0.055179856115107916,0.052138790586352415,0.00997746359029961,0
PDice2(obs11),0.028219178082191782,0.027426613140850594,0.009985544135117796,0
