Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.02880597014925373,0.027980362406507545,0.01052776886474148,0
PDice2(obs2),0.04880597014925373,0.04643087740874668,0.013561668340589033,0
PDice2(obs3),0.08611940298507463,0.0787145998623096,0.017657829536120127,0
PDice2(obs4),0.11895522388059701,0.10482052344635978,0.020376652351005584,0
PDice2(obs5),0.14492537313432835,0.1239405079394786,0.022157273053515707,0
PDice2(obs6),0.1617910447761194,0.13563494662825595,0.02317904156729122,0
PDice2(obs7),0.13149253731343283,0.11421929760066662,0.0212705841224089,0
PDice2(obs8),0.11776119402985075,0.1039090040170843,0.020287861197799177,0
PDice2(obs9),0.07970149253731343,0.07336011389536866,0.01704667464985054,0
PDice2(obs10),0.05298507462686567,0.05018514681407116,0.014099290974412614,0
PDice2(obs11),0.028656716417910448,0.02783966419581448,0.01050126625900971,0
