Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.03,0.029103731247595844,0.009951169175779232,0
PDice2(obs2),0.05065420560747663,0.04809285172079144,0.010921830978874442,0
PDice2(obs3),0.08626168224299065,0.078827971519742,0.01398283915258282,0
PDice2(obs4),0.11738317757009346,0.1036140507497862,0.016031143908180213,0
PDice2(obs5),0.14196261682242992,0.12182061735178326,0.017382633937854188,0
PDice2(obs6),0.1629906542056075,0.1364374520109749,0.018395940090491142,0
PDice2(obs7),0.12953271028037383,0.11276452598854117,0.016724049169816648,0
PDice2(obs8),0.11728971962616823,0.1035425181670398,0.016025609199759858,0
PDice2(obs9),0.0811214953271028,0.07454776540387652,0.013597920611951565,0
PDice2(obs10),0.055514018691588785,0.052437113085073025,0.011404455980674667,0
PDice2(obs11),0.028219178082191782,0.027426613140850594,0.009985544135117796,0
