Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.03,0.029103731247595844,0.009951169175779232,0
PDice2(obs2),0.0510077519379845,0.0484097138712153,0.009979722790895141,0
PDice2(obs3),0.08672955974842768,0.07921252513409134,0.01149861259085585,0
PDice2(obs4),0.11704402515723271,0.10335122140904396,0.013134281493452428,0
PDice2(obs5),0.14182389937106918,0.12171753612920554,0.014253617144349579,0
PDice2(obs6),0.16308176100628932,0.13649468480474822,0.015094070811164534,0
PDice2(obs7),0.1311320754716981,0.11394362051962446,0.013790928934590305,0
PDice2(obs8),0.1149685534591195,0.1017571849975929,0.013032599675694877,0
PDice2(obs9),0.08044025157232704,0.07397426996911716,0.011111913629001768,0
PDice2(obs10),0.055179856115107916,0.052138790586352415,0.00997746359029961,0
PDice2(obs11),0.028219178082191782,0.027426613140850594,0.009985544135117796,0
