Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.03,0.029103731247595844,0.009951169175779232,0
PDice2(obs2),0.0510077519379845,0.0484097138712153,0.009979722790895141,0
PDice2(obs3),0.08703703703703704,0.07946747770068016,0.012498989561388367,0
PDice2(obs4),0.1174074074074074,0.10363058443286607,0.014273292463644484,0
PDice2(obs5),0.13985185185185184,0.12030222266121222,0.015378607635574179,0
PDice2(obs6),0.16362962962962962,0.13686511209335123,0.016403124065829097,0
PDice2(obs7),0.13148148148148148,0.11420256095787618,0.014983666994454012,0
PDice2(obs8),0.11503703703703703,0.10181105870668061,0.014147433714248661,0
PDice2(obs9),0.08148148148148149,0.07484779393809692,0.012130248369645144,0
PDice2(obs10),0.055407407407407405,0.052341303745407755,0.010143841602826663,0
PDice2(obs11),0.028219178082191782,0.027426613140850594,0.009985544135117796,0
