Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.03,0.029103731247595844,0.009951169175779232,0
PDice2(obs2),0.05176470588235294,0.04908924625401047,0.010463254199475072,0
PDice2(obs3),0.08697478991596638,0.0794168495198735,0.013308524909809973,0
PDice2(obs4),0.11756302521008404,0.10375067885797903,0.015211395844308688,0
PDice2(obs5),0.14100840336134454,0.12113521297249046,0.016436479338566144,0
PDice2(obs6),0.16470588235294117,0.13758941680714643,0.01751725731487011,0
PDice2(obs7),0.1289075630252101,0.11229984018147136,0.01582570855917961,0
PDice2(obs8),0.11630252100840337,0.10278488200053532,0.015140430199606252,0
PDice2(obs9),0.08033613445378152,0.07388844906817253,0.012836950599663482,0
PDice2(obs10),0.0553781512605042,0.052315807909851894,0.01080164905058568,0
PDice2(obs11),0.028219178082191782,0.027426613140850594,0.009985544135117796,0
