Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.03,0.029103731247595844,0.009951169175779232,0
PDice2(obs2),0.0510077519379845,0.0484097138712153,0.009979722790895141,0
PDice2(obs3),0.08540983606557377,0.07811926478110871,0.01064389554771656,0
PDice2(obs4),0.11595628415300546,0.10251602628708249,0.012193191994230518,0
PDice2(obs5),0.14185792349726775,0.12174090554681093,0.0132873934289248,0
PDice2(obs6),0.1618032786885246,0.13563038919084533,0.014024908429125675,0
PDice2(obs7),0.13327868852459016,0.1155217923760055,0.012943552502442425,0
PDice2(obs8),0.11349726775956284,0.10062113639343068,0.012079977887357762,0
PDice2(obs9),0.08114754098360656,0.07456669225855754,0.010399057260925127,0
PDice2(obs10),0.055179856115107916,0.052138790586352415,0.00997746359029961,0
PDice2(obs11),0.028219178082191782,0.027426613140850594,0.009985544135117796,0
