Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.03,0.029103731247595844,0.009951169175779232,0
PDice2(obs2),0.05179487179487179,0.04911636103019982,0.010555218693111955,0
PDice2(obs3),0.08683760683760684,0.07930361496307303,0.013412219015843472,0
PDice2(obs4),0.11803418803418804,0.10411101686680795,0.015367474053414727,0
PDice2(obs5),0.14094017094017094,0.1210863884194938,0.01657302583367223,0
PDice2(obs6),0.16393162393162394,0.13706976197103557,0.017632949904264297,0
PDice2(obs7),0.12914529914529915,0.11247640422185255,0.015972939852893595,0
PDice2(obs8),0.11641025641025642,0.10286770072392776,0.015275437609108376,0
PDice2(obs9),0.0805982905982906,0.07410854021419028,0.012965470270740723,0
PDice2(obs10),0.05504273504273504,0.052017478300066554,0.010862475044446169,0
PDice2(obs11),0.028219178082191782,0.027426613140850594,0.009985544135117796,0
