Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.03,0.029103731247595844,0.009951169175779232,0
PDice2(obs2),0.0510077519379845,0.0484097138712153,0.009979722790895141,0
PDice2(obs3),0.08533653846153846,0.07805796645178947,0.009979850240644567,0
PDice2(obs4),0.11450199203187252,0.10139532550700818,0.010354262748370494,0
PDice2(obs5),0.1406772908366534,0.12089200709413829,0.011306000712237039,0
PDice2(obs6),0.1640239043824701,0.13712552634198058,0.012041188864280935,0
PDice2(obs7),0.1352191235059761,0.11693957109130712,0.011119646034368904,0
PDice2(obs8),0.11043824701195219,0.09824555477440809,0.010192170242548633,0
PDice2(obs9),0.08116161616161616,0.0745781747981354,0.009998166281151683,0
PDice2(obs10),0.055179856115107916,0.052138790586352415,0.00997746359029961,0
PDice2(obs11),0.028219178082191782,0.027426613140850594,0.009985544135117796,0
