Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.03,0.029103731247595844,0.009951169175779232,0
PDice2(obs2),0.05128,0.04865425394031522,0.010163714975835486,0
PDice2(obs3),0.08728,0.07966857508600687,0.013005755747930687,0
PDice2(obs4),0.11672,0.10310468997519802,0.014795555625290046,0
PDice2(obs5),0.1408,0.12098503880310425,0.01602720909183266,0
PDice2(obs6),0.16488,0.13770560204816384,0.01709888820686016,0
PDice2(obs7),0.12992,0.11304983758700696,0.015492697460695811,0
PDice2(obs8),0.11576,0.102367811824946,0.01474258969631931,0
PDice2(obs9),0.08056,0.07407601248099847,0.012540962431040218,0
PDice2(obs10),0.05584,0.05272611248899912,0.010580469623427081,0
PDice2(obs11),0.028219178082191782,0.027426613140850594,0.009985544135117796,0
