Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.028333333333333332,0.027534727483962216,0.010522416757581601,0
PDice2(obs2),0.04878787878787879,0.04641465419462086,0.013661634654255045,0
PDice2(obs3),0.08606060606060606,0.07866609725073129,0.017785615932536202,0
PDice2(obs4),0.11863636363636364,0.10457762195373956,0.02050663910887558,0
PDice2(obs5),0.14545454545454545,0.1243163564727438,0.022358323933121496,0
PDice2(obs6),0.1618181818181818,0.1356536114287289,0.023355587033678096,0
PDice2(obs7),0.13090909090909092,0.11378914160547741,0.02139072567190012,0
PDice2(obs8),0.11863636363636364,0.10457762195373956,0.02050663910887558,0
PDice2(obs9),0.07984848484848485,0.07348383823076958,0.01718980791239524,0
PDice2(obs10),0.05242424242424242,0.04968346902882439,0.014134519957038977,0
PDice2(obs11),0.02909090909090909,0.02824890823678519,0.010658005534120213,0
