Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.02986842105263158,0.028980111649039693,0.010059822230233984,0
PDice2(obs2),0.05144736842105263,0.04880695867184741,0.01305512853850372,0
PDice2(obs3),0.08552631578947369,0.07822185744661693,0.016527392510905622,0
PDice2(obs4),0.11960526315789474,0.10531370124877927,0.019177090477640914,0
PDice2(obs5),0.1444736842105263,0.12361730421592869,0.020776859997421605,0
PDice2(obs6),0.16131578947368422,0.13531080959406017,0.02173734635740089,0
PDice2(obs7),0.12973684210526315,0.11292005180737077,0.01985755679999912,0
PDice2(obs8),0.11776315789473685,0.10390866873065015,0.0190487362887608,0
PDice2(obs9),0.07802631578947368,0.07194767663335203,0.015850708022472834,0
PDice2(obs10),0.05447368421052631,0.0515130799758971,0.01341216963570602,0
PDice2(obs11),0.028219178082191782,0.027426613140850594,0.009985544135117796,0
