Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.03,0.029103731247595844,0.009951169175779232,0
PDice2(obs2),0.0510077519379845,0.0484097138712153,0.009979722790895141,0
PDice2(obs3),0.08533653846153846,0.07805796645178947,0.009979850240644567,0
PDice2(obs4),0.1148,0.10162502500100004,0.01038669558970768,0
PDice2(obs5),0.14044,0.1207214352574103,0.011320595323284329,0
PDice2(obs6),0.16404,0.1371363638545542,0.012065723977714656,0
PDice2(obs7),0.13508,0.11683806712268491,0.011137026493079313,0
PDice2(obs8),0.11044,0.0982469362774511,0.01021260604208746,0
PDice2(obs9),0.08116161616161616,0.0745781747981354,0.009998166281151683,0
PDice2(obs10),0.055179856115107916,0.052138790586352415,0.00997746359029961,0
PDice2(obs11),0.028219178082191782,0.027426613140850594,0.009985544135117796,0
