Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.02857142857142857,0.02776076750357216,0.012262097631624978,0
PDice2(obs2),0.04979591836734694,0.04732594323706212,0.0160102706811802,0
PDice2(obs3),0.08795918367346939,0.08023874093421815,0.02084688102731615,0
PDice2(obs4),0.11755102040816326,0.10375395228513941,0.023705622261898707,0
PDice2(obs5),0.14489795918367346,0.12392783200236616,0.025907974524040044,0
PDice2(obs6),0.15489795918367347,0.13093130209830411,0.026629976223817346,0
PDice2(obs7),0.13122448979591836,0.11402789407250959,0.024851613289779306,0
PDice2(obs8),0.12224489795918367,0.10732298553224108,0.024109899938327732,0
PDice2(obs9),0.08061224489795918,0.07412903924582694,0.020037485493986477,0
PDice2(obs10),0.053061224489795916,0.05025598726937193,0.01649844220511523,0
PDice2(obs11),0.029183673469387755,0.02833776989056492,0.012388874967533077,0
