Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.02891304347826087,0.02808318443517967,0.012728913507882461,0
PDice2(obs2),0.04934782608695652,0.046922818760221974,0.016453572380767573,0
PDice2(obs3),0.08717391304347825,0.0795919245204534,0.02142903737961532,0
PDice2(obs4),0.11652173913043479,0.10296680752904695,0.02437343745346167,0
PDice2(obs5),0.14565217391304347,0.12446467568564054,0.026797310923719387,0
PDice2(obs6),0.15586956521739131,0.13160285317223971,0.027555025158323025,0
PDice2(obs7),0.13260869565217392,0.11504864006352987,0.02576373978574349,0
PDice2(obs8),0.12152173913043478,0.10677741853143878,0.02482034809131346,0
PDice2(obs9),0.08,0.07361600347901717,0.020608874645218867,0
PDice2(obs10),0.05304347826086957,0.050240789585637706,0.017025363280408632,0
PDice2(obs11),0.029347826086956522,0.028492725261635328,0.012821391296418431,0
