Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.028153846153846154,0.02736541716477091,0.010570400278631941,0
PDice2(obs2),0.049076923076923074,0.04667555955354078,0.013804960344468181,0
PDice2(obs3),0.08630769230769231,0.0788708085267556,0.017945209935784075,0
PDice2(obs4),0.11784615384615385,0.10397443393658197,0.020604101433660576,0
PDice2(obs5),0.14646153846153845,0.12502979156556632,0.022594209456744466,0
PDice2(obs6),0.162,0.13577688875211572,0.023545250936195153,0
PDice2(obs7),0.1296923076923077,0.1128895806455431,0.021469272423855865,0
PDice2(obs8),0.11892307692307692,0.10479650123687669,0.020685393581060165,0
PDice2(obs9),0.08015384615384616,0.07374055180086878,0.01735176225146577,0
PDice2(obs10),0.052153846153846155,0.049441428858877694,0.014208096679448437,0
PDice2(obs11),0.02923076923076923,0.028380697622119377,0.010764699979744639,0
