Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.030285714285714287,0.029376883191115827,0.0149250540054857,0
PDice2(obs2),0.04971428571428571,0.04725627730371943,0.018929659680266355,0
PDice2(obs3),0.08714285714285715,0.07957171436737027,0.02456362228275198,0
PDice2(obs4),0.11571428571428571,0.10235373371983833,0.02785895988130386,0
PDice2(obs5),0.14514285714285713,0.12411186869717879,0.03067748203050202,0
PDice2(obs6),0.15514285714285714,0.1311110113093537,0.031530629159467596,0
PDice2(obs7),0.13057142857142856,0.11355497489078513,0.029343785264285167,0
PDice2(obs8),0.12085714285714286,0.10628105989466378,0.0283884049377918,0
PDice2(obs9),0.08542857142857142,0.07815286000081656,0.024343638539626837,0
PDice2(obs10),0.052,0.04931008859674193,0.019336637001936517,0
PDice2(obs11),0.028,0.027223778222349244,0.014367700028463461,0
