Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.03,0.029103731247595844,0.009951169175779232,0
PDice2(obs2),0.0510077519379845,0.0484097138712153,0.009979722790895141,0
PDice2(obs3),0.08533653846153846,0.07805796645178947,0.009979850240644567,0
PDice2(obs4),0.11487804878048781,0.10168521623425104,0.01047390016397895,0
PDice2(obs5),0.14065040650406505,0.12087278318207793,0.011419413069156541,0
PDice2(obs6),0.1638211382113821,0.13698934155893044,0.012156901861728096,0
PDice2(obs7),0.13483739837398373,0.11666101669147103,0.011218696525287198,0
PDice2(obs8),0.11048780487804878,0.09828424514579712,0.010297255171814523,0
PDice2(obs9),0.08116161616161616,0.0745781747981354,0.009998166281151683,0
PDice2(obs10),0.055179856115107916,0.052138790586352415,0.00997746359029961,0
PDice2(obs11),0.028219178082191782,0.027426613140850594,0.009985544135117796,0
