Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.03,0.029103731247595844,0.009951169175779232,0
PDice2(obs2),0.0510077519379845,0.0484097138712153,0.009979722790895141,0
PDice2(obs3),0.08691729323308271,0.07936864493740556,0.012584783179540504,0
PDice2(obs4),0.11721804511278196,0.10348575589662178,0.014370157988600033,0
PDice2(obs5),0.1406015037593985,0.12084180675012594,0.0155285126339214,0
PDice2(obs6),0.16383458646616542,0.13700311572977109,0.016534325261257105,0
PDice2(obs7),0.13105263157894737,0.11388640222256521,0.01507499551000851,0
PDice2(obs8),0.11541353383458647,0.10210092680381305,0.014273684627510675,0
PDice2(obs9),0.08112781954887217,0.07455170183523324,0.012196916078938662,0
PDice2(obs10),0.05533834586466165,0.052279944164494246,0.010213834401660125,0
PDice2(obs11),0.028219178082191782,0.027426613140850594,0.009985544135117796,0
