Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.03,0.029103731247595844,0.009951169175779232,0
PDice2(obs2),0.051195652173913045,0.048579937800422544,0.01183809003744757,0
PDice2(obs3),0.08641304347826087,0.0789544113963238,0.015091811137012698,0
PDice2(obs4),0.11869565217391305,0.10461836589043232,0.017372292285115637,0
PDice2(obs5),0.14391304347826087,0.12321547238121346,0.018853230825595643,0
PDice2(obs6),0.16260869565217392,0.13618191013200867,0.01982042087755038,0
PDice2(obs7),0.12815217391304348,0.11174134003223413,0.017953953629910258,0
PDice2(obs8),0.11663043478260869,0.10303897635376245,0.01724066166870941,0
PDice2(obs9),0.08054347826086956,0.07406427683538382,0.014616976708640839,0
PDice2(obs10),0.05510869565217391,0.05207738790133143,0.012256818581057633,0
PDice2(obs11),0.028219178082191782,0.027426613140850594,0.009985544135117796,0
