Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.0284,0.02759895979195839,0.012103429084863046,0
PDice2(obs2),0.0504,0.04786941388277656,0.015940103173159498,0
PDice2(obs3),0.0866,0.07911626325265053,0.0204925006017423,0
PDice2(obs4),0.1168,0.10317839567913584,0.02340218770611534,0
PDice2(obs5),0.1454,0.12428369673934787,0.025684384003643156,0
PDice2(obs6),0.1564,0.13196543308661732,0.026466235145009797,0
PDice2(obs7),0.1302,0.11327061412282458,0.02452001325675195,0
PDice2(obs8),0.1228,0.10774170834166834,0.023914097841471738,0
PDice2(obs9),0.0802,0.07378271654330866,0.019789708339585203,0
PDice2(obs10),0.0536,0.050737187437487494,0.01641063051742649,0
PDice2(obs11),0.0292,0.02835303060612122,0.012267662414566324,0
