Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.03,0.029103731247595844,0.009951169175779232,0
PDice2(obs2),0.050824742268041234,0.04824656171377005,0.011489321771691537,0
PDice2(obs3),0.08690721649484535,0.07936253392049132,0.014735638915585401,0
PDice2(obs4),0.11783505154639175,0.10396066976827242,0.016865364917736353,0
PDice2(obs5),0.1439175257731959,0.12321797443247948,0.01836108075505133,0
PDice2(obs6),0.16298969072164948,0.13643811722539148,0.019320976264297834,0
PDice2(obs7),0.12721649484536082,0.11104390610999326,0.017430448950139753,0
PDice2(obs8),0.1165979381443299,0.10301347891110041,0.016788358522839393,0
PDice2(obs9),0.08072164948453608,0.0742133156463149,0.014249582026530618,0
PDice2(obs10),0.055257731958762886,0.05220969746057358,0.011951895751306792,0
PDice2(obs11),0.028219178082191782,0.027426613140850594,0.009985544135117796,0
