Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.03,0.029107659910502764,0.01425801026215296,0
PDice2(obs2),0.05,0.04751250329033956,0.018216260711303865,0
PDice2(obs3),0.08605263157894737,0.07866827835580001,0.023439864663501165,0
PDice2(obs4),0.1168421052631579,0.10321719011928347,0.026849196477036708,0
PDice2(obs5),0.1444736842105263,0.12363357393219823,0.029384850723761274,0
PDice2(obs6),0.15605263157894736,0.13173487482855598,0.030332322055869554,0
PDice2(obs7),0.13,0.1131297709923664,0.02810889226283646,0
PDice2(obs8),0.12289473684210526,0.10781999418129425,0.027441315622051515,0
PDice2(obs9),0.08315789473684211,0.07626272841883598,0.023078705554568302,0
PDice2(obs10),0.05236842105263158,0.049639032432357545,0.018619453538349866,0
PDice2(obs11),0.028157894736842104,0.02737223091949405,0.013826440036931486,0
