Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.03,0.029103731247595844,0.009951169175779232,0
PDice2(obs2),0.0510077519379845,0.0484097138712153,0.009979722790895141,0
PDice2(obs3),0.08631901840490798,0.07887288429377842,0.01133227576831811,0
PDice2(obs4),0.11711656441717791,0.10340661872063361,0.012975599782325074,0
PDice2(obs5),0.14226993865030674,0.12203669012024901,0.014096084131684889,0
PDice2(obs6),0.1628834355828221,0.13636078768805493,0.014900403311081748,0
PDice2(obs7),0.13190184049079753,0.11451077016656147,0.013654520092596677,0
PDice2(obs8),0.11441717791411044,0.10133210400577852,0.012844783930411654,0
PDice2(obs9),0.0803680981595092,0.07391360153451396,0.010970222982791534,0
PDice2(obs10),0.055179856115107916,0.052138790586352415,0.00997746359029961,0
PDice2(obs11),0.028219178082191782,0.027426613140850594,0.009985544135117796,0
