Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.03,0.029103731247595844,0.009951169175779232,0
PDice2(obs2),0.0510077519379845,0.0484097138712153,0.009979722790895141,0
PDice2(obs3),0.08644578313253012,0.07897766740194104,0.011236865500017132,0
PDice2(obs4),0.11686746987951807,0.10321568217565727,0.012845939575435813,0
PDice2(obs5),0.1422289156626506,0.1220072010434654,0.013966441392908297,0
PDice2(obs6),0.16265060240963855,0.136203588980901,0.014756634036617823,0
PDice2(obs7),0.13253012048192772,0.1149728137200891,0.013557843334921691,0
PDice2(obs8),0.11409638554216868,0.10108448977547638,0.01271262665764601,0
PDice2(obs9),0.08066265060240964,0.07416065490953512,0.010888794695695555,0
PDice2(obs10),0.055179856115107916,0.052138790586352415,0.00997746359029961,0
PDice2(obs11),0.028219178082191782,0.027426613140850594,0.009985544135117796,0
