Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.03,0.029103731247595844,0.009951169175779232,0
PDice2(obs2),0.0510077519379845,0.0484097138712153,0.009979722790895141,0
PDice2(obs3),0.08533653846153846,0.07805796645178947,0.009979850240644567,0
PDice2(obs4),0.11564593301435407,0.10227684482053238,0.01139626640836026,0
PDice2(obs5),0.1413397129186603,0.12136860558104587,0.012414439413838973,0
PDice2(obs6),0.16282296650717704,0.13631817048548145,0.01315681616793561,0
PDice2(obs7),0.1351196172248804,0.11686789803133822,0.01218208284621642,0
PDice2(obs8),0.11229665071770335,0.09969088285399062,0.011251272759907928,0
PDice2(obs9),0.08116161616161616,0.0745781747981354,0.009998166281151683,0
PDice2(obs10),0.055179856115107916,0.052138790586352415,0.00997746359029961,0
PDice2(obs11),0.028219178082191782,0.027426613140850594,0.009985544135117796,0
