Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.03,0.029103731247595844,0.009951169175779232,0
PDice2(obs2),0.0510077519379845,0.0484097138712153,0.009979722790895141,0
PDice2(obs3),0.0855609756097561,0.07824411184840664,0.010064587440229856,0
PDice2(obs4),0.1155609756097561,0.1022116224586803,0.011503242778735441,0
PDice2(obs5),0.14160975609756096,0.12156236294691353,0.012544972435619592,0
PDice2(obs6),0.1628780487804878,0.13635544149089962,0.013286371196326667,0
PDice2(obs7),0.13463414634146342,0.11651347656459149,0.012281692658679346,0
PDice2(obs8),0.11253658536585366,0.09987697436757773,0.0113711092858428,0
PDice2(obs9),0.08116161616161616,0.0745781747981354,0.009998166281151683,0
PDice2(obs10),0.055179856115107916,0.052138790586352415,0.00997746359029961,0
PDice2(obs11),0.028219178082191782,0.027426613140850594,0.009985544135117796,0
