Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.03,0.029103731247595844,0.009951169175779232,0
PDice2(obs2),0.0510077519379845,0.0484097138712153,0.009979722790895141,0
PDice2(obs3),0.08560693641618497,0.07828291387754378,0.010958661569726654,0
PDice2(obs4),0.11653179190751445,0.10295808471671489,0.012567655028275195,0
PDice2(obs5),0.1423699421965318,0.12210780000982382,0.013686604794751431,0
PDice2(obs6),0.1623121387283237,0.1359747681629497,0.014442859524314282,0
PDice2(obs7),0.13248554913294797,0.11493977232136443,0.01327881101210873,0
PDice2(obs8),0.11364161849710983,0.10073302376060363,0.01243111141809031,0
PDice2(obs9),0.08127167630057804,0.07467090716928072,0.010702857358988354,0
PDice2(obs10),0.055179856115107916,0.052138790586352415,0.00997746359029961,0
PDice2(obs11),0.028219178082191782,0.027426613140850594,0.009985544135117796,0
