Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.03,0.029103731247595844,0.009951169175779232,0
PDice2(obs2),0.05175438596491228,0.04908017477679637,0.010689261455197762,0
PDice2(obs3),0.08614035087719299,0.0787270967136237,0.01353807037992309,0
PDice2(obs4),0.11771929824561403,0.10387057652025493,0.015550376935696098,0
PDice2(obs5),0.1407017543859649,0.1209153773107213,0.016777815615197936,0
PDice2(obs6),0.163859649122807,0.13702168395811884,0.017860322634754327,0
PDice2(obs7),0.12964912280701754,0.1128501268963267,0.016208606370704384,0
PDice2(obs8),0.11657894736842105,0.10299733125251062,0.01548487256196153,0
PDice2(obs9),0.0812280701754386,0.07463661786275497,0.013181675773578967,0
PDice2(obs10),0.055087719298245616,0.05205762893944221,0.011008720392003256,0
PDice2(obs11),0.028219178082191782,0.027426613140850594,0.009985544135117796,0
