Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.03027027027027027,0.029361916661186736,0.014512372393638805,0
PDice2(obs2),0.05054054054054054,0.04799916705026194,0.01855508993514244,0
PDice2(obs3),0.08594594594594594,0.07858047828850748,0.023741248135477483,0
PDice2(obs4),0.11567567567567567,0.10232246845385531,0.027091416774832195,0
PDice2(obs5),0.1445945945945946,0.12372043576423138,0.029789755154069637,0
PDice2(obs6),0.1564864864864865,0.13203415093926044,0.030774382805598816,0
PDice2(obs7),0.12972972972972974,0.11293044869687206,0.028461103855265193,0
PDice2(obs8),0.12108108108108108,0.10644922294557331,0.0276323270826612,0
PDice2(obs9),0.08459459459459459,0.07745928410161987,0.02357126837402698,0
PDice2(obs10),0.05297297297297297,0.050180399377479666,0.01897200672591429,0
PDice2(obs11),0.02810810810810811,0.02732542761739842,0.01400005354507629,0
