Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.03,0.029103731247595844,0.009951169175779232,0
PDice2(obs2),0.0510077519379845,0.0484097138712153,0.009979722790895141,0
PDice2(obs3),0.08533653846153846,0.07805796645178947,0.009979850240644567,0
PDice2(obs4),0.1145275590551181,0.1014149899881358,0.010293931951304697,0
PDice2(obs5),0.14059055118110236,0.12082960517076591,0.011236133618157037,0
PDice2(obs6),0.16346456692913386,0.1367492861179667,0.011953435730894524,0
PDice2(obs7),0.13535433070866143,0.11703814366800354,0.011058441615463956,0
PDice2(obs8),0.11074803149606299,0.09848678244818988,0.010144232433803226,0
PDice2(obs9),0.08116161616161616,0.0745781747981354,0.009998166281151683,0
PDice2(obs10),0.055179856115107916,0.052138790586352415,0.00997746359029961,0
PDice2(obs11),0.028219178082191782,0.027426613140850594,0.009985544135117796,0
