Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.03,0.029103731247595844,0.009951169175779232,0
PDice2(obs2),0.051012658227848104,0.04841649559870582,0.012753524051701255,0
PDice2(obs3),0.08468354430379747,0.07752205454624123,0.01613786829228877,0
PDice2(obs4),0.11974683544303798,0.1054208752590057,0.01881901283321035,0
PDice2(obs5),0.14354430379746835,0.12295490055623129,0.0203238719995202,0
PDice2(obs6),0.16253164556962024,0.13613234170003893,0.021385242885769744,0
PDice2(obs7),0.12860759493670887,0.11208186903966372,0.019404444381001404,0
PDice2(obs8),0.1179746835443038,0.10406983098325216,0.018698034390157426,0
PDice2(obs9),0.07987341772151899,0.07350295903503247,0.01571397077450651,0
PDice2(obs10),0.05468354430379747,0.051699798564471384,0.013178863356779084,0
PDice2(obs11),0.028219178082191782,0.027426613140850594,0.009985544135117796,0
