Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.03,0.029103731247595844,0.009951169175779232,0
PDice2(obs2),0.05134831460674157,0.04871713902963469,0.012052939035662371,0
PDice2(obs3),0.08719101123595506,0.07959768235542182,0.015406439513269265,0
PDice2(obs4),0.11943820224719101,0.10518453657840611,0.017710385757972805,0
PDice2(obs5),0.14314606741573033,0.1226690538388987,0.019125798664280807,0
PDice2(obs6),0.16202247191011235,0.13578644741045262,0.020122423496327525,0
PDice2(obs7),0.12831460674157302,0.11186253726274004,0.018263937184187267,0
PDice2(obs8),0.11640449438202247,0.10286604605239069,0.017514110899224555,0
PDice2(obs9),0.08056179775280899,0.07407991808194583,0.014862857660501532,0
PDice2(obs10),0.05528089887640449,0.052230789723880094,0.012480022493634758,0
PDice2(obs11),0.028219178082191782,0.027426613140850594,0.009985544135117796,0
