Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.03,0.029103731247595844,0.009951169175779232,0
PDice2(obs2),0.0510077519379845,0.0484097138712153,0.009979722790895141,0
PDice2(obs3),0.08557894736842105,0.07825931004678917,0.010455342932559024,0
PDice2(obs4),0.11563157894736842,0.102266299334314,0.011951888834227771,0
PDice2(obs5),0.14226315789473684,0.12203077447289469,0.013055844190651457,0
PDice2(obs6),0.16294736842105262,0.13640270263531876,0.013803262986358152,0
PDice2(obs7),0.13357894736842105,0.1157417038569897,0.012714966212817208,0
PDice2(obs8),0.11294736842105263,0.10019553383696095,0.011830264550962486,0
PDice2(obs9),0.08110526315789474,0.07453112213662215,0.010203263553595009,0
PDice2(obs10),0.055179856115107916,0.052138790586352415,0.00997746359029961,0
PDice2(obs11),0.028219178082191782,0.027426613140850594,0.009985544135117796,0
