Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.032105263157894734,0.03109087885590754,0.020839475013279526,0
PDice2(obs2),0.04842105263157895,0.04610071782932845,0.02537605568581073,0
PDice2(obs3),0.08526315789473685,0.07803442254926415,0.03301515839842649,0
PDice2(obs4),0.10578947368421053,0.09464787561320362,0.03636015367346146,0
PDice2(obs5),0.14578947368421052,0.1246004822482747,0.041718639432693876,0
PDice2(obs6),0.16157894736842104,0.13554252930905464,0.04351190198957582,0
PDice2(obs7),0.13157894736842105,0.11432609960921261,0.039961609200652025,0
PDice2(obs8),0.12842105263157894,0.11198802693938638,0.03955087275090564,0
PDice2(obs9),0.07947368421052632,0.07319614201380228,0.03197528104004693,0
PDice2(obs10),0.05,0.04752501316482359,0.0257650742105533,0
PDice2(obs11),0.031578947368421054,0.030597821568138357,0.020673572365708822,0
