Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.03,0.029103731247595844,0.009951169175779232,0
PDice2(obs2),0.05094488188976378,0.04835330824610779,0.010052134971727982,0
PDice2(obs3),0.08716535433070866,0.07957382099030676,0.012895266474747936,0
PDice2(obs4),0.11692913385826771,0.10326484260339179,0.014689988590383105,0
PDice2(obs5),0.1405511811023622,0.12080605888119407,0.015888744190586328,0
PDice2(obs6),0.16456692913385826,0.13749548138516704,0.01695076986706072,0
PDice2(obs7),0.13055118110236222,0.11351650852289814,0.015401915174484212,0
PDice2(obs8),0.11598425196850394,0.1025399792779269,0.014638339908243037,0
PDice2(obs9),0.08039370078740157,0.07393637542295164,0.012430090566505065,0
PDice2(obs10),0.05590551181102362,0.05278424179968291,0.010502612895804429,0
PDice2(obs11),0.028219178082191782,0.027426613140850594,0.009985544135117796,0
