Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.03,0.029103731247595844,0.009951169175779232,0
PDice2(obs2),0.0510077519379845,0.0484097138712153,0.009979722790895141,0
PDice2(obs3),0.08756578947368421,0.07990327878219136,0.011811568735804518,0
PDice2(obs4),0.11717105263157895,0.10344880289908269,0.01343965176881687,0
PDice2(obs5),0.1406578947368421,0.12088120409583733,0.014527961154658596,0
PDice2(obs6),0.16263157894736843,0.1361915084441151,0.015420565356417035,0
PDice2(obs7),0.13138157894736843,0.11412796807961743,0.01411631444643984,0
PDice2(obs8),0.11546052631578947,0.10213611265976641,0.013354109822032157,0
PDice2(obs9),0.08026315789473684,0.07382584034268182,0.011353492589892123,0
PDice2(obs10),0.055179856115107916,0.052138790586352415,0.00997746359029961,0
PDice2(obs11),0.028219178082191782,0.027426613140850594,0.009985544135117796,0
