Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.027586206896551724,0.026829833919046683,0.011080058940321462,0
PDice2(obs2),0.04862068965517241,0.046264694864156124,0.014549830350983315,0
PDice2(obs3),0.08724137931034483,0.07964405277961123,0.019090168169613793,0
PDice2(obs4),0.11844827586206896,0.10443628806393493,0.021860434621963822,0
PDice2(obs5),0.14655172413793102,0.12509588454608703,0.0239251456115855,0
PDice2(obs6),0.1589655172413793,0.13371853648964446,0.02473596659966565,0
PDice2(obs7),0.13034482758620689,0.1133746008527035,0.022776708518220057,0
PDice2(obs8),0.12,0.10561821003621315,0.021983785604398266,0
PDice2(obs9),0.07965517241379311,0.07332286779527981,0.01831693481193969,0
PDice2(obs10),0.05344827586206897,0.05060028185596803,0.015216316970140234,0
PDice2(obs11),0.02913793103448276,0.028293790249210627,0.011378333092708134,0
