Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.03,0.02910746345216722,0.01407398073271213,0
PDice2(obs2),0.04948717948717949,0.04705026272351228,0.017893520621360775,0
PDice2(obs3),0.08615384615384615,0.07875155365281039,0.02314964508020939,0
PDice2(obs4),0.1176923076923077,0.10386746108469627,0.026586093617790147,0
PDice2(obs5),0.14512820512820512,0.12409782916066578,0.029060083909247844,0
PDice2(obs6),0.1558974358974359,0.13162717593597306,0.029928679363285783,0
PDice2(obs7),0.12974358974358974,0.11293914942029844,0.027722795926095983,0
PDice2(obs8),0.12282051282051282,0.10776326605770054,0.02708009255904308,0
PDice2(obs9),0.08153846153846153,0.07490914830232603,0.0225778301393543,0
PDice2(obs10),0.052564102564102565,0.04981389047816337,0.018411535197406615,0
PDice2(obs11),0.028974358974358974,0.028142061409565898,0.013838618116577639,0
