Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.03,0.029103731247595844,0.009951169175779232,0
PDice2(obs2),0.0510077519379845,0.0484097138712153,0.009979722790895141,0
PDice2(obs3),0.08526881720430107,0.07800223968568087,0.010549797887913335,0
PDice2(obs4),0.11591397849462366,0.10248343794642677,0.012092537591261308,0
PDice2(obs5),0.1421505376344086,0.12195031875340737,0.013191132206947554,0
PDice2(obs6),0.16225806451612904,0.13593769349375356,0.013927095433253881,0
PDice2(obs7),0.13381720430107527,0.11591639219821623,0.012860653310372243,0
PDice2(obs8),0.11311827956989247,0.10032792837168376,0.011964692061072767,0
PDice2(obs9),0.08118279569892473,0.07459615992766405,0.010316890920695314,0
PDice2(obs10),0.055179856115107916,0.052138790586352415,0.00997746359029961,0
PDice2(obs11),0.028219178082191782,0.027426613140850594,0.009985544135117796,0
