Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.028431372549019607,0.027628446946537,0.011990580902609273,0
PDice2(obs2),0.04980392156862745,0.047332771900680255,0.01569433636825058,0
PDice2(obs3),0.08607843137254902,0.07868436333152598,0.02023513959354089,0
PDice2(obs4),0.11666666666666667,0.10307576649016148,0.023160091650962084,0
PDice2(obs5),0.1450980392156863,0.12406892547173802,0.025409346619139957,0
PDice2(obs6),0.156078431372549,0.13174378674788212,0.02618346137035162,0
PDice2(obs7),0.1303921568627451,0.11341227999338585,0.02429360847182039,0
PDice2(obs8),0.12352941176470589,0.10829112974862429,0.02373878184908292,0
PDice2(obs9),0.08,0.07361443420278486,0.019572372671264673,0
PDice2(obs10),0.05431372549019608,0.051373818011220956,0.016350570428476627,0
PDice2(obs11),0.029607843137254904,0.028736853439159542,0.012228736686472482,0
