Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.022,0.021559118236472944,0.03382809723388991,0
PDice2(obs2),0.05,0.04759519038076152,0.05026244457901125,0
PDice2(obs3),0.086,0.07876152304609219,0.06465753237170568,0
PDice2(obs4),0.122,0.1073306613226453,0.0754786242585265,0
PDice2(obs5),0.132,0.11480561122244488,0.07806271118417359,0
PDice2(obs6),0.158,0.13330260521042084,0.08411653831288561,0
PDice2(obs7),0.144,0.12351102204408818,0.08096828319034444,0
PDice2(obs8),0.14,0.12064128256513026,0.08002211872397394,0
PDice2(obs9),0.082,0.07542685370741482,0.06327396780914255,0
PDice2(obs10),0.044,0.04214829659318637,0.04729901392671659,0
PDice2(obs11),0.02,0.01963927855711423,0.03228678770582245,0
