Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.03,0.029103731247595844,0.009951169175779232,0
PDice2(obs2),0.0510077519379845,0.0484097138712153,0.009979722790895141,0
PDice2(obs3),0.08533653846153846,0.07805796645178947,0.009979850240644567,0
PDice2(obs4),0.11549295774647887,0.10215913066076633,0.011282253868526361,0
PDice2(obs5),0.14103286384976527,0.12114828287690996,0.012286152595194593,0
PDice2(obs6),0.16286384976525822,0.13634561740759282,0.013034004450632696,0
PDice2(obs7),0.1348826291079812,0.11669478410126155,0.01205821424496734,0
PDice2(obs8),0.112018779342723,0.09947524261647321,0.011133065829530383,0
PDice2(obs9),0.08116161616161616,0.0745781747981354,0.009998166281151683,0
PDice2(obs10),0.055179856115107916,0.052138790586352415,0.00997746359029961,0
PDice2(obs11),0.028219178082191782,0.027426613140850594,0.009985544135117796,0
