Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.023333333333333334,0.022826933778519756,0.03177570826263747,0
PDice2(obs2),0.04833333333333333,0.0460740122426266,0.04514394069521867,0
PDice2(obs3),0.08666666666666667,0.07928770172509739,0.05922081293366561,0
PDice2(obs4),0.11333333333333333,0.10065664997217585,0.06672563049636282,0
PDice2(obs5),0.15,0.12771285475792987,0.07516034353035315,0
PDice2(obs6),0.14833333333333334,0.12654145798553143,0.07481485990882075,0
PDice2(obs7),0.13833333333333334,0.11939621591541458,0.07267193622263361,0
PDice2(obs8),0.13833333333333334,0.11939621591541458,0.07267193622263361,0
PDice2(obs9),0.08666666666666667,0.07928770172509739,0.05922081293366561,0
PDice2(obs10),0.045,0.04304674457429048,0.04363566578392713,0
PDice2(obs11),0.021666666666666667,0.021232609905397885,0.030645953652658483,0
