Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.028372093023255815,0.027573529809528444,0.013045448968943149,0
PDice2(obs2),0.04883720930232558,0.04646294162514809,0.016934259027249838,0
PDice2(obs3),0.08627906976744186,0.07885332987119774,0.022060881728601926,0
PDice2(obs4),0.1169767441860465,0.10331721276446118,0.025252198132235594,0
PDice2(obs5),0.14488372093023255,0.1239212472343487,0.02765576876731423,0
PDice2(obs6),0.15744186046511627,0.13268477796350694,0.028616953542657704,0
PDice2(obs7),0.13279069767441862,0.11518411528911536,0.0266630079955468,0
PDice2(obs8),0.12209302325581395,0.10721124977685453,0.025723675760626626,0
PDice2(obs9),0.07953488372093023,0.07322611532157289,0.021259147495500234,0
PDice2(obs10),0.053953488372093024,0.051054382576802615,0.017751267217812915,0
PDice2(obs11),0.02883720930232558,0.028012139112935944,0.013148795915790852,0
