Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.03,0.029103731247595844,0.009951169175779232,0
PDice2(obs2),0.0510077519379845,0.0484097138712153,0.009979722790895141,0
PDice2(obs3),0.08801369863013699,0.08027278561958176,0.012079662887225156,0
PDice2(obs4),0.1178082191780822,0.1039365616147475,0.013745318898113184,0
PDice2(obs5),0.1395890410958904,0.1201121675626122,0.0147762472509969,0
PDice2(obs6),0.1623972602739726,0.13603370750670668,0.015725118058755483,0
PDice2(obs7),0.13150684931506848,0.11422062122851348,0.014409300759280307,0
PDice2(obs8),0.11513698630136986,0.10188743927853944,0.013609149063571285,0
PDice2(obs9),0.08034246575342466,0.07389261508810417,0.011589672548338334,0
PDice2(obs10),0.055179856115107916,0.052138790586352415,0.00997746359029961,0
PDice2(obs11),0.028219178082191782,0.027426613140850594,0.009985544135117796,0
