Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.022,0.021537537537537534,0.023908101940737544,0
PDice2(obs2),0.046,0.04392792792792793,0.03414423873504365,0
PDice2(obs3),0.091,0.0828018018018018,0.04687777270021292,0
PDice2(obs4),0.112,0.09955555555555556,0.05140197728369344,0
PDice2(obs5),0.148,0.12622222222222224,0.05787819600490556,0
PDice2(obs6),0.162,0.13589189189189188,0.060054263849284036,0
PDice2(obs7),0.131,0.11395295295295295,0.05499331087410096,0
PDice2(obs8),0.126,0.11023423423423423,0.05408854762468288,0
PDice2(obs9),0.081,0.07451351351351351,0.04446974061273391,0
PDice2(obs10),0.053,0.05024124124124124,0.03651550031110615,0
PDice2(obs11),0.028,0.027243243243243245,0.0268891131869676,0
