Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.0275,0.026748208034672448,0.010877242131246826,0
PDice2(obs2),0.04883333333333333,0.04645638161915874,0.0143348825945826,0
PDice2(obs3),0.08666666666666667,0.0791687503472801,0.01871321231262849,0
PDice2(obs4),0.11866666666666667,0.10460232260932377,0.021510084375156484,0
PDice2(obs5),0.1475,0.12576471078513085,0.023585812855990082,0
PDice2(obs6),0.1595,0.13408209701616938,0.02435324550240178,0
PDice2(obs7),0.13016666666666668,0.11324217925209758,0.02238079757607664,0
PDice2(obs8),0.1195,0.10523728954825803,0.02157527187506448,0
PDice2(obs9),0.079,0.07277112852142023,0.0179411800667115,0
PDice2(obs10),0.0535,0.05064619103183864,0.014967347588040155,0
PDice2(obs11),0.029166666666666667,0.028320692337611825,0.011192404130462415,0
