Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.02975,0.02887215553888472,0.013840656294016625,0
PDice2(obs2),0.04875,0.04638503375843961,0.017543087037979525,0
PDice2(obs3),0.08625,0.07883064516129032,0.02286991866266591,0
PDice2(obs4),0.1165,0.10295348837209303,0.02613590920674613,0
PDice2(obs5),0.145,0.1240060015003751,0.0286839153160978,0
PDice2(obs6),0.15675,0.13221249062265567,0.029617835921025817,0
PDice2(obs7),0.12925,0.11257258064516129,0.027329607254601502,0
PDice2(obs8),0.12425,0.1088391472868217,0.02687259735104481,0
PDice2(obs9),0.081,0.0744576144036009,0.022226528580203426,0
PDice2(obs10),0.05325,0.050427044261065264,0.018291479562006135,0
PDice2(obs11),0.02925,0.028401537884471115,0.013727391127721707,0
