Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.03,0.029103731247595844,0.009951169175779232,0
PDice2(obs2),0.0510077519379845,0.0484097138712153,0.009979722790895141,0
PDice2(obs3),0.08533653846153846,0.07805796645178947,0.009979850240644567,0
PDice2(obs4),0.1152,0.10193349037735011,0.010965142093297561,0
PDice2(obs5),0.14053333333333334,0.12078908395928709,0.011936298198553408,0
PDice2(obs6),0.1633777777777778,0.13669155468638114,0.012697746652777765,0
PDice2(obs7),0.13533333333333333,0.11702342326325614,0.011748764952580202,0
PDice2(obs8),0.11142222222222223,0.09901171113777897,0.01080684939750378,0
PDice2(obs9),0.08116161616161616,0.0745781747981354,0.009998166281151683,0
PDice2(obs10),0.055179856115107916,0.052138790586352415,0.00997746359029961,0
PDice2(obs11),0.028219178082191782,0.027426613140850594,0.009985544135117796,0
