Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.03,0.029103731247595844,0.009951169175779232,0
PDice2(obs2),0.0510077519379845,0.0484097138712153,0.009979722790895141,0
PDice2(obs3),0.08795918367346939,0.08022782335602449,0.01203513351705715,0
PDice2(obs4),0.11755102040816326,0.10373983514080508,0.013685516248355697,0
PDice2(obs5),0.13993197278911565,0.12035920348137895,0.014741037817609598,0
PDice2(obs6),0.16251700680272108,0.13611448879163884,0.015676192435052107,0
PDice2(obs7),0.13170068027210885,0.11436339091048352,0.014369177837890818,0
PDice2(obs8),0.11510204081632654,0.10186049030129775,0.013560986668480405,0
PDice2(obs9),0.08034013605442177,0.07389062516631933,0.011550029098686373,0
PDice2(obs10),0.055179856115107916,0.052138790586352415,0.00997746359029961,0
PDice2(obs11),0.028219178082191782,0.027426613140850594,0.009985544135117796,0
