Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.03,0.029103731247595844,0.009951169175779232,0
PDice2(obs2),0.0510077519379845,0.0484097138712153,0.009979722790895141,0
PDice2(obs3),0.08533653846153846,0.07805796645178947,0.009979850240644567,0
PDice2(obs4),0.11495901639344262,0.10174761092734921,0.010519964454093613,0
PDice2(obs5),0.14061475409836066,0.12084719778222569,0.011464904836909096,0
PDice2(obs6),0.16364754098360657,0.13687263284775847,0.012201422696235038,0
PDice2(obs7),0.13487704918032786,0.1166900131623239,0.011265980793083885,0
PDice2(obs8),0.11081967213114755,0.09854271103559067,0.010352957117001318,0
PDice2(obs9),0.08116161616161616,0.0745781747981354,0.009998166281151683,0
PDice2(obs10),0.055179856115107916,0.052138790586352415,0.00997746359029961,0
PDice2(obs11),0.028219178082191782,0.027426613140850594,0.009985544135117796,0
