Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.03,0.029103731247595844,0.009951169175779232,0
PDice2(obs2),0.0510077519379845,0.0484097138712153,0.009979722790895141,0
PDice2(obs3),0.08533653846153846,0.07805796645178947,0.009979850240644567,0
PDice2(obs4),0.11547085201793722,0.10214191470710847,0.011025458047180319,0
PDice2(obs5),0.140762331838565,0.1209537217076436,0.011997873033016995,0
PDice2(obs6),0.16327354260089685,0.13662141940849967,0.012751287572444734,0
PDice2(obs7),0.13515695067264574,0.11689479127640907,0.0117948446085296,0
PDice2(obs8),0.11139013452914798,0.09898681132918949,0.010853837394877152,0
PDice2(obs9),0.08116161616161616,0.0745781747981354,0.009998166281151683,0
PDice2(obs10),0.055179856115107916,0.052138790586352415,0.00997746359029961,0
PDice2(obs11),0.028219178082191782,0.027426613140850594,0.009985544135117796,0
