Property,ObtainedValue,Variance,CI,Problems
PDice2(obs1),0.03,0.029103731247595844,0.009951169175779232,0
PDice2(obs2),0.0510077519379845,0.0484097138712153,0.009979722790895141,0
PDice2(obs3),0.08567164179104478,0.07833590889277182,0.010170199914388051,0
PDice2(obs4),0.11582089552238806,0.10241151078281908,0.011628492925614626,0
PDice2(obs5),0.14164179104477612,0.12158544310142406,0.012670385758025421,0
PDice2(obs6),0.16228855721393035,0.13595774547829043,0.013398340903873183,0
PDice2(obs7),0.13462686567164178,0.11650826914237213,0.012403019363768959,0
PDice2(obs8),0.1126865671641791,0.09999327953495867,0.011490381619142362,0
PDice2(obs9),0.08116161616161616,0.0745781747981354,0.009998166281151683,0
PDice2(obs10),0.055179856115107916,0.052138790586352415,0.00997746359029961,0
PDice2(obs11),0.028219178082191782,0.027426613140850594,0.009985544135117796,0
